"","Date","Stock","Values"
"2696",1997-08-29,35044,-0.020258
"2697",1997-09-30,35044,0.074432
"2698",1997-10-31,35044,-0.0042
"2699",1997-11-28,35044,0.04712
"2700",1997-12-31,35044,0.092611
"2701",1997-01-31,35107,0.130885
"2702",1997-02-28,35107,-0.057298
"2703",1997-03-31,35107,-0.065838
"2704",1997-04-30,35107,-0.039054
"2705",1997-05-30,35107,0.137145
"2706",1997-06-30,35107,0.043564
"2707",1997-07-31,35107,0.143633
"2708",1997-08-29,35107,-0.020698
"2709",1997-09-30,35107,-0.025497
"2710",1997-10-31,35107,-0.022993
"2711",1997-11-28,35107,-0.07879
"2712",1997-12-31,35107,0.076152
"2713",1997-01-31,35124,0.010698
"2714",1997-02-28,35124,-0.021864
"2715",1997-03-31,35124,-0.091373
"2716",1997-04-30,35124,-0.148595
"2717",1997-05-30,35124,0.112747
"2718",1997-06-30,35124,0.091037
"2719",1997-07-31,35124,0.086854
"2720",1997-08-29,35124,0.051947
"2721",1997-09-30,35124,0.340851
"2722",1997-10-31,35124,-3.3e-05
"2723",1997-11-28,35124,0.012698
"2724",1997-12-31,35124,0.204588
"2725",1997-01-31,35554,0.03109
"2726",1997-02-28,35554,0.082605
"2727",1997-03-31,35554,-0.014354
"2728",1997-04-30,35554,0.00195
"2729",1997-05-30,35554,-0.005521
"2730",1997-06-30,35554,0.046144
"2731",1997-07-31,35554,0.061724
"2732",1997-08-29,35554,0.015524
"2733",1997-09-30,35554,0.131031
"2734",1997-10-31,35554,-0.018658
"2735",1997-11-28,35554,0.029841
"2736",1997-12-31,35554,0.097096
"2737",1997-01-31,35991,0.004717
"2738",1997-02-28,35991,-0.017599
"2739",1997-03-31,35991,0.023478
"2740",1997-04-30,35991,0.063268
"2741",1997-05-30,35991,0.109024
"2742",1997-06-30,35991,0.064482
"2743",1997-07-31,35991,-0.032669
"2744",1997-08-29,35991,0.101739
"2745",1997-09-30,35991,0.137514
"2746",1997-10-31,35991,-0.047553
"2747",1997-11-28,35991,-0.017495
"2748",1997-12-31,35991,-0.003269
"2749",1997-01-31,36003,-0.02325
"2750",1997-02-28,36003,-0.034473
"2751",1997-03-31,36003,0.002323
"2752",1997-04-30,36003,0.008858
"2753",1997-05-30,36003,0.015879
"2754",1997-06-30,36003,0.028351
"2755",1997-07-31,36003,0.008122
"2756",1997-08-29,36003,0.064612
"2757",1997-09-30,36003,0.099646
"2758",1997-10-31,36003,-0.108912
"2759",1997-11-28,36003,-0.043666
"2760",1997-12-31,36003,-0.010935
"2761",1997-01-31,36397,0.0755
"2762",1997-02-28,36397,0.150421
"2763",1997-03-31,36397,-0.09414
"2764",1997-04-30,36397,0.022327
"2765",1997-05-30,36397,0.035446
"2766",1997-06-30,36397,0.06666
"2767",1997-07-31,36397,0.079033
"2768",1997-08-29,36397,0.019938
"2769",1997-09-30,36397,0.071656
"2770",1997-10-31,36397,0.006765
"2771",1997-11-28,36397,0.027553
"2772",1997-12-31,36397,0.12378
"2773",1997-01-31,36468,-0.013429
"2774",1997-02-28,36468,0.010965
"2775",1997-03-31,36468,-0.042162
"2776",1997-04-30,36468,0.11607
"2777",1997-05-30,36468,-0.009859
"2778",1997-06-30,36468,0.025467
"2779",1997-07-31,36468,0.034162
"2780",1997-08-29,36468,-0.145231
"2781",1997-09-30,36468,0.068493
"2782",1997-10-31,36468,-0.061525
"2783",1997-11-28,36468,0.028983
"2784",1997-12-31,36468,-0.033246
"2785",1997-01-31,36768,-0.062192
"2786",1997-02-28,36768,-0.095737
"2787",1997-03-31,36768,0.085138
"2788",1997-04-30,36768,-0.1293
"2789",1997-05-30,36768,0.102243
"2790",1997-06-30,36768,0.017375
"2791",1997-07-31,36768,0.091445
"2792",1997-08-29,36768,-0.091479
"2793",1997-09-30,36768,0.048366
"2794",1997-10-31,36768,-0.085833
"2795",1997-11-28,36768,0.029433
"2796",1997-12-31,36768,0.220576
"2797",1997-01-31,36898,-0.07812
"2798",1997-02-28,36898,0.029213
"2799",1997-03-31,36898,-0.049461
"2800",1997-04-30,36898,-0.011057
"2801",1997-05-30,36898,0.06993
"2802",1997-06-30,36898,0.251077
"2803",1997-07-31,36898,0.048999
"2804",1997-08-29,36898,-0.090847
"2805",1997-09-30,36898,0.128226
"2806",1997-10-31,36898,0.023903
"2807",1997-11-28,36898,0.017057
"2808",1997-12-31,36898,0.05798
"2809",1997-01-31,37217,-0.096337
"2810",1997-02-28,37217,-0.048844
"2811",1997-03-31,37217,-0.001947
"2812",1997-04-30,37217,0.037367
"2813",1997-05-30,37217,0.0351
"2814",1997-06-30,37217,0.028718
"2815",1997-07-31,37217,0.03074
"2816",1997-08-29,37217,0.040171
"2817",1997-09-30,37217,0.005076
"2818",1997-10-31,37217,0.0058
"2819",1997-11-28,37217,0.055506
"2820",1997-12-31,37217,0.054079
"2821",1997-01-31,37284,-0.031286
"2822",1997-02-28,37284,-0.141515
"2823",1997-03-31,37284,-0.110683
"2824",1997-04-30,37284,0.01951
"2825",1997-05-30,37284,0.21603
"2826",1997-06-30,37284,0.124871
"2827",1997-07-31,37284,0.046333
"2828",1997-08-29,37284,0.096302
"2829",1997-09-30,37284,0.050345
"2830",1997-10-31,37284,-0.097626
"2831",1997-11-28,37284,0.011367
"2832",1997-12-31,37284,-0.072469
"2833",1997-01-31,37568,0.032933
"2834",1997-02-28,37568,-0.011735
"2835",1997-03-31,37568,-0.077217
"2836",1997-04-30,37568,-0.046435
"2837",1997-05-30,37568,0.112989
"2838",1997-06-30,37568,0.043668
"2839",1997-07-31,37568,0.015801
"2840",1997-08-29,37568,0.210678
"2841",1997-09-30,37568,-0.093831
"2842",1997-10-31,37568,0.013657
"2843",1997-11-28,37568,0.006407
"2844",1997-12-31,37568,0.113807
"2845",1997-01-31,37807,-0.01333
"2846",1997-02-28,37807,0.016145
"2847",1997-03-31,37807,0.003211
"2848",1997-04-30,37807,-0.012996
"2849",1997-05-30,37807,-0.022444
"2850",1997-06-30,37807,0.05755
"2851",1997-07-31,37807,0.077978
"2852",1997-08-29,37807,-0.029441
"2853",1997-09-30,37807,0.00248
"2854",1997-10-31,37807,-0.063961
"2855",1997-11-28,37807,0.025761
"2856",1997-12-31,37807,0.04804
"2857",1997-01-31,37875,0.060181
"2858",1997-02-28,37875,-0.026456
"2859",1997-03-31,37875,-0.0043
"2860",1997-04-30,37875,0.099495
"2861",1997-05-30,37875,0.025403
"2862",1997-06-30,37875,-0.008225
"2863",1997-07-31,37875,-0.0623
"2864",1997-08-29,37875,0.064907
"2865",1997-09-30,37875,-0.02252
"2866",1997-10-31,37875,-0.128814
"2867",1997-11-28,37875,0.033137
"2868",1997-12-31,37875,0.005404
"2869",1997-01-31,37955,-0.156818
"2870",1997-02-28,37955,0.007819
"2871",1997-03-31,37955,-0.077119
"2872",1997-04-30,37955,-0.037633
"2873",1997-05-30,37955,0.12441
"2874",1997-06-30,37955,0.134239
"2875",1997-07-31,37955,-0.094904
"2876",1997-08-29,37955,0.02542
"2877",1997-09-30,37955,-0.007482
"2878",1997-10-31,37955,0.031771
"2879",1997-11-28,37955,0.016933
"2880",1997-12-31,37955,0.138533
"2881",1997-01-31,38033,0.066929
"2882",1997-02-28,38033,0.073665
"2883",1997-03-31,38033,-0.009705
"2884",1997-04-30,38033,0.060917
"2885",1997-05-30,38033,-0.007859
"2886",1997-06-30,38033,0.333061
"2887",1997-07-31,38033,0.172623
"2888",1997-08-29,38033,0.097076
"2889",1997-09-30,38033,0.067029
"2890",1997-10-31,38033,-0.270867
"2891",1997-11-28,38033,0.022464
"2892",1997-12-31,38033,0.000756000000000001
"2893",1997-01-31,38156,0.062167
"2894",1997-02-28,38156,0.092975
"2895",1997-03-31,38156,0.01872
"2896",1997-04-30,38156,-0.018306
"2897",1997-05-30,38156,0.00385
"2898",1997-06-30,38156,-0.012199
"2899",1997-07-31,38156,0.041414
"2900",1997-08-29,38156,0.022075
"2901",1997-09-30,38156,-0.001723
"2902",1997-10-31,38156,0.083917
"2903",1997-11-28,38156,0.04518
"2904",1997-12-31,38156,0.067481
"2905",1997-01-31,38682,0.001556
"2906",1997-02-28,38682,-0.019836
"2907",1997-03-31,38682,0.125255
"2908",1997-04-30,38682,-0.022221
"2909",1997-05-30,38682,0.084589
"2910",1997-06-30,38682,-0.017168
"2911",1997-07-31,38682,0.09297
"2912",1997-08-29,38682,-0.030228
"2913",1997-09-30,38682,-0.087867
"2914",1997-10-31,38682,-0.090014
"2915",1997-11-28,38682,0.08269
"2916",1997-12-31,38682,0.051938
"2917",1997-01-31,38703,0.090328
"2918",1997-02-28,38703,0.047019
"2919",1997-03-31,38703,-0.074652
"2920",1997-04-30,38703,0.074078
"2921",1997-05-30,38703,0.073797
"2922",1997-06-30,38703,0.047702
"2923",1997-07-31,38703,0.116811
"2924",1997-08-29,38703,-0.08854
"2925",1997-09-30,38703,0.061976
"2926",1997-10-31,38703,0.042739
"2927",1997-11-28,38703,0.168888
"2928",1997-12-31,38703,0.030258
"2929",1997-01-31,38746,0.15679
"2930",1997-02-28,38746,-0.059456
"2931",1997-03-31,38746,-0.092535
"2932",1997-04-30,38746,-0.068816
"2933",1997-05-30,38746,0.029583
"2934",1997-06-30,38746,0.1963
"2935",1997-07-31,38746,0.051256
"2936",1997-08-29,38746,0.022216
"2937",1997-09-30,38746,0.418677
"2938",1997-10-31,38746,-0.139335
"2939",1997-11-28,38746,-0.087233
"2940",1997-12-31,38746,0.063382
"2941",1997-01-31,38762,-0.008916
"2942",1997-02-28,38762,0.018536
"2943",1997-03-31,38762,-0.019974
"2944",1997-04-30,38762,0.013534
"2945",1997-05-30,38762,0.020416
"2946",1997-06-30,38762,0.016362
"2947",1997-07-31,38762,0.02626
"2948",1997-08-29,38762,-0.035257
"2949",1997-09-30,38762,0.027759
"2950",1997-10-31,38762,0.049509
"2951",1997-11-28,38762,0.061534
"2952",1997-12-31,38762,0.051275
"2953",1997-01-31,38850,-0.060056
"2954",1997-02-28,38850,0.028186
"2955",1997-03-31,38850,-0.091347
"2956",1997-04-30,38850,-0.038586
"2957",1997-05-30,38850,0.16078
"2958",1997-06-30,38850,0.002391
"2959",1997-07-31,38850,0.028695
"2960",1997-08-29,38850,0.133492
"2961",1997-09-30,38850,0.033181
"2962",1997-10-31,38850,-0.033489
"2963",1997-11-28,38850,-0.068555
"2964",1997-12-31,38850,0.014555
"2965",1997-01-31,39220,0.004509
"2966",1997-02-28,39220,-0.007114
"2967",1997-03-31,39220,-0.058354
"2968",1997-04-30,39220,0.043319
"2969",1997-05-30,39220,0.000918
"2970",1997-06-30,39220,-0.0037
"2971",1997-07-31,39220,0.282064
"2972",1997-08-29,39220,0.021624
"2973",1997-09-30,39220,0.289718
"2974",1997-10-31,39220,-0.068371
"2975",1997-11-28,39220,-0.100243
"2976",1997-12-31,39220,0.141232
"2977",1997-01-31,39490,0.088027
"2978",1997-02-28,39490,-0.160252
"2979",1997-03-31,39490,0.032611
"2980",1997-04-30,39490,0.010625
"2981",1997-05-30,39490,0.002453
"2982",1997-06-30,39490,-0.052751
"2983",1997-07-31,39490,0.080315
"2984",1997-08-29,39490,0.121787
"2985",1997-09-30,39490,0.077679
"2986",1997-10-31,39490,-0.024608
"2987",1997-11-28,39490,-0.1289
"2988",1997-12-31,39490,-0.048814
"2989",1997-01-31,39538,0.009014
"2990",1997-02-28,39538,-0.1239
"2991",1997-03-31,39538,-0.032179
"2992",1997-04-30,39538,0.157158
"2993",1997-05-30,39538,0.066849
"2994",1997-06-30,39538,0.132534
"2995",1997-07-31,39538,0.02153
"2996",1997-08-29,39538,-0.04187
"2997",1997-09-30,39538,-0.011652
"2998",1997-10-31,39538,0.169385
"2999",1997-11-28,39538,0.026647
"3000",1997-12-31,39538,-0.073256
"3001",1997-01-31,39571,0.306724
"3002",1997-02-28,39571,-0.035028
"3003",1997-03-31,39571,-0.076107
"3004",1997-04-30,39571,-0.182561
"3005",1997-05-30,39571,0.180285
"3006",1997-06-30,39571,0.077193
"3007",1997-07-31,39571,0.089061
"3008",1997-08-29,39571,-0.043948
"3009",1997-09-30,39571,0.130462
"3010",1997-10-31,39571,0.077968
"3011",1997-11-28,39571,-0.079829
"3012",1997-12-31,39571,0.038906
"3013",1997-01-31,39642,0.130947
"3014",1997-02-28,39642,-0.0039
"3015",1997-03-31,39642,-0.087955
"3016",1997-04-30,39642,0.017922
"3017",1997-05-30,39642,0.065752
"3018",1997-06-30,39642,0.026858
"3019",1997-07-31,39642,0.054959
"3020",1997-08-29,39642,-0.110161
"3021",1997-09-30,39642,-0.002992
"3022",1997-10-31,39642,-0.042059
"3023",1997-11-28,39642,0.115503
"3024",1997-12-31,39642,-0.032291
"3025",1997-01-31,39693,0.133
"3026",1997-02-28,39693,-0.021116
"3027",1997-03-31,39693,0.074499
"3028",1997-04-30,39693,-0.033865
"3029",1997-05-30,39693,0.158197
"3030",1997-06-30,39693,0.098626
"3031",1997-07-31,39693,-0.044384
"3032",1997-08-29,39693,-0.028997
"3033",1997-09-30,39693,0.022811
"3034",1997-10-31,39693,-0.081463
"3035",1997-11-28,39693,0.002492
"3036",1997-12-31,39693,-0.133987
"3037",1997-01-31,39917,-0.035635
"3038",1997-02-28,39917,0.012584
"3039",1997-03-31,39917,-0.039435
"3040",1997-04-30,39917,0.029874
"3041",1997-05-30,39917,0.085264
"3042",1997-06-30,39917,0.038907
"3043",1997-07-31,39917,0.200508
"3044",1997-08-29,39917,-0.076389
"3045",1997-09-30,39917,0.025903
"3046",1997-10-31,39917,-0.194956
"3047",1997-11-28,39917,0.102121
"3048",1997-12-31,39917,-0.075806
"3049",1997-01-31,40125,-0.139964
"3050",1997-02-28,40125,-0.053196
"3051",1997-03-31,40125,-0.08393
"3052",1997-04-30,40125,0.001736
"3053",1997-05-30,40125,0.2331
"3054",1997-06-30,40125,-0.071551
"3055",1997-07-31,40125,0.124816
"3056",1997-08-29,40125,-0.090823
"3057",1997-09-30,40125,-0.053139
"3058",1997-10-31,40125,-0.002433
"3059",1997-11-28,40125,0.113384
"3060",1997-12-31,40125,0.049659
"3061",1997-01-31,40272,-0.018389
"3062",1997-02-28,40272,0.04117
"3063",1997-03-31,40272,-0.053141
"3064",1997-04-30,40272,-0.041443
"3065",1997-05-30,40272,0.048512
"3066",1997-06-30,40272,0.142441
"3067",1997-07-31,40272,0.046443
"3068",1997-08-29,40272,-0.040614
"3069",1997-09-30,40272,-0.038923
"3070",1997-10-31,40272,-0.016955
"3071",1997-11-28,40272,-0.007776
"3072",1997-12-31,40272,0.07162
"3073",1997-01-31,40416,0.093968
"3074",1997-02-28,40416,-0.068601
"3075",1997-03-31,40416,-0.104942
"3076",1997-04-30,40416,0.17189
"3077",1997-05-30,40416,0.03259
"3078",1997-06-30,40416,0.103163
"3079",1997-07-31,40416,0.024044
"3080",1997-08-29,40416,-0.117761
"3081",1997-09-30,40416,-0.03565
"3082",1997-10-31,40416,0.052252
"3083",1997-11-28,40416,-0.116457
"3084",1997-12-31,40416,0.056822
"3085",1997-01-31,40440,-0.06613
"3086",1997-02-28,40440,0.067075
"3087",1997-03-31,40440,-0.108158
"3088",1997-04-30,40440,-0.10729
"3089",1997-05-30,40440,0.113619
"3090",1997-06-30,40440,0.032845
"3091",1997-07-31,40440,0.284162
"3092",1997-08-29,40440,-0.078727
"3093",1997-09-30,40440,0.017163
"3094",1997-10-31,40440,-0.074121
"3095",1997-11-28,40440,0.047164
"3096",1997-12-31,40440,0.091276
"3097",1997-01-31,40539,-0.16545
"3098",1997-02-28,40539,0.048175
"3099",1997-03-31,40539,0.019652
"3100",1997-04-30,40539,0.100963
"3101",1997-05-30,40539,0.013089
"3102",1997-06-30,40539,0.095258
"3103",1997-07-31,40539,0.128401
"3104",1997-08-29,40539,-0.081924
"3105",1997-09-30,40539,0.106964
"3106",1997-10-31,40539,-0.034875
"3107",1997-11-28,40539,0.162345
"3108",1997-12-31,40539,-0.008423
"3109",1997-01-31,41080,0.139522
"3110",1997-02-28,41080,-0.037154
"3111",1997-03-31,41080,0.008046
"3112",1997-04-30,41080,0.090822
"3113",1997-05-30,41080,0.138084
"3114",1997-06-30,41080,0.100997
"3115",1997-07-31,41080,0.108189
"3116",1997-08-29,41080,-0.020501
"3117",1997-09-30,41080,0.010222
"3118",1997-10-31,41080,-0.223576
"3119",1997-11-28,41080,0.057023
"3120",1997-12-31,41080,-0.087324
"3121",1997-01-31,41187,-0.021801
"3122",1997-02-28,41187,0.00272
"3123",1997-03-31,41187,-0.039887
"3124",1997-04-30,41187,-0.01537
"3125",1997-05-30,41187,0.046891
"3126",1997-06-30,41187,0.111823
"3127",1997-07-31,41187,-0.041517
"3128",1997-08-29,41187,-0.014587
"3129",1997-09-30,41187,0.030142
"3130",1997-10-31,41187,0.005817
"3131",1997-11-28,41187,0.041984
"3132",1997-12-31,41187,0.044959
"3133",1997-01-31,41241,-0.022044
"3134",1997-02-28,41241,-0.021757
"3135",1997-03-31,41241,0.087427
"3136",1997-04-30,41241,-0.066247
"3137",1997-05-30,41241,0.221515
"3138",1997-06-30,41241,0.011685
"3139",1997-07-31,41241,-0.019452
"3140",1997-08-29,41241,0.072823
"3141",1997-09-30,41241,0.120171
"3142",1997-10-31,41241,0.072723
"3143",1997-11-28,41241,-0.063424
"3144",1997-12-31,41241,0.166086
"3145",1997-01-31,41355,0.108403
"3146",1997-02-28,41355,0.01523
"3147",1997-03-31,41355,-0.027157
"3148",1997-04-30,41355,0.159443
"3149",1997-05-30,41355,0.056909
"3150",1997-06-30,41355,0.149507
"3151",1997-07-31,41355,0.056462
"3152",1997-08-29,41355,-0.001576
"3153",1997-09-30,41355,0.045163
"3154",1997-10-31,41355,-0.068089
"3155",1997-11-28,41355,0.056041
"3156",1997-12-31,41355,0.026099
"3157",1997-01-31,41452,0.075045
"3158",1997-02-28,41452,0.038205
"3159",1997-03-31,41452,-0.044704
"3160",1997-04-30,41452,-0.025353
"3161",1997-05-30,41452,0.145638
"3162",1997-06-30,41452,-0.045756
"3163",1997-07-31,41452,0.205456
"3164",1997-08-29,41452,0.052352
"3165",1997-09-30,41452,0.201707
"3166",1997-10-31,41452,-0.162428
"3167",1997-11-28,41452,-0.146757
"3168",1997-12-31,41452,0.126779
"3169",1997-01-31,41574,0.031996
"3170",1997-02-28,41574,-0.010942
"3171",1997-03-31,41574,-0.092811
"3172",1997-04-30,41574,0.011325
"3173",1997-05-30,41574,-0.0049
"3174",1997-06-30,41574,0.148531
"3175",1997-07-31,41574,0.000725
"3176",1997-08-29,41574,-0.0741
"3177",1997-09-30,41574,0.085492
"3178",1997-10-31,41574,-0.187368
"3179",1997-11-28,41574,0.002161
"3180",1997-12-31,41574,-0.072752
"3181",1997-01-31,42059,-0.016265
"3182",1997-02-28,42059,-0.044217
"3183",1997-03-31,42059,-0.0793
"3184",1997-04-30,42059,0.004709
"3185",1997-05-30,42059,0.052421
"3186",1997-06-30,42059,-0.020721
"3187",1997-07-31,42059,0.12557
"3188",1997-08-29,42059,0.04157
"3189",1997-09-30,42059,0.02881
"3190",1997-10-31,42059,-0.014914
"3191",1997-11-28,42059,0.006642
"3192",1997-12-31,42059,0.002394
"3193",1997-01-31,42200,0.058357
"3194",1997-02-28,42200,0.019629
"3195",1997-03-31,42200,-0.04453
"3196",1997-04-30,42200,-0.09939
"3197",1997-05-30,42200,0.0351
"3198",1997-06-30,42200,0.150146
"3199",1997-07-31,42200,-0.086967
"3200",1997-08-29,42200,0.032485
"3201",1997-09-30,42200,-0.030871
"3202",1997-10-31,42200,0.002567
"3203",1997-11-28,42200,-0.05526
"3204",1997-12-31,42200,0.05571
"3205",1997-01-31,42286,0.060155
"3206",1997-02-28,42286,0.145898
"3207",1997-03-31,42286,0.024855
"3208",1997-04-30,42286,0.09844
"3209",1997-05-30,42286,-0.040614
"3210",1997-06-30,42286,0.171245
"3211",1997-07-31,42286,-0.105123
"3212",1997-08-29,42286,-0.175725
"3213",1997-09-30,42286,0.112581
"3214",1997-10-31,42286,-0.132913
"3215",1997-11-28,42286,0.033032
"3216",1997-12-31,42286,-0.012068
"3217",1997-01-31,42439,0.078833
"3218",1997-02-28,42439,0.069946
"3219",1997-03-31,42439,-0.033712
"3220",1997-04-30,42439,0.133747
"3221",1997-05-30,42439,0.146343
"3222",1997-06-30,42439,-0.091329
"3223",1997-07-31,42439,0.345982
"3224",1997-08-29,42439,-0.022677
"3225",1997-09-30,42439,-0.012947
"3226",1997-10-31,42439,-0.114114
"3227",1997-11-28,42439,0.042395
"3228",1997-12-31,42439,0.090328
"3229",1997-01-31,42550,-0.083447
"3230",1997-02-28,42550,0.038957
"3231",1997-03-31,42550,-0.045396
"3232",1997-04-30,42550,0.053671
"3233",1997-05-30,42550,0.022497
"3234",1997-06-30,42550,-0.0037
"3235",1997-07-31,42550,-0.02457
"3236",1997-08-29,42550,-0.010997
"3237",1997-09-30,42550,0.044211
"3238",1997-10-31,42550,-0.078026
"3239",1997-11-28,42550,0.032332
"3240",1997-12-31,42550,-0.137667
"3241",1997-01-31,42585,-0.011592
"3242",1997-02-28,42585,-0.046471
"3243",1997-03-31,42585,-0.0043
"3244",1997-04-30,42585,0.048332
"3245",1997-05-30,42585,0.109671
"3246",1997-06-30,42585,0.118881
"3247",1997-07-31,42585,0.104895
"3248",1997-08-29,42585,0.097144
"3249",1997-09-30,42585,0.047609
"3250",1997-10-31,42585,-0.024425
"3251",1997-11-28,42585,-0.090872
"3252",1997-12-31,42585,-0.050255
"3253",1997-01-31,42614,0.000475
"3254",1997-02-28,42614,-0.00885
"3255",1997-03-31,42614,0.000675
"3256",1997-04-30,42614,-0.083508
"3257",1997-05-30,42614,0.097251
"3258",1997-06-30,42614,0.22069
"3259",1997-07-31,42614,0.023588
"3260",1997-08-29,42614,0.104427
"3261",1997-09-30,42614,0.10574
"3262",1997-10-31,42614,-0.057743
"3263",1997-11-28,42614,-0.025531
"3264",1997-12-31,42614,-0.05582
"3265",1997-01-31,42796,-0.030566
"3266",1997-02-28,42796,-0.047598
"3267",1997-03-31,42796,-0.060422
"3268",1997-04-30,42796,0.011916
"3269",1997-05-30,42796,0.09893
"3270",1997-06-30,42796,0.117073
"3271",1997-07-31,42796,-0.049559
"3272",1997-08-29,42796,0.081769
"3273",1997-09-30,42796,0.099767
"3274",1997-10-31,42796,0.024102
"3275",1997-11-28,42796,0.021861
"3276",1997-12-31,42796,0.018497
"3277",1997-01-31,42906,0.004979
"3278",1997-02-28,42906,0.066523
"3279",1997-03-31,42906,-0.07623
"3280",1997-04-30,42906,0.086176
"3281",1997-05-30,42906,-0.013634
"3282",1997-06-30,42906,0.038591
"3283",1997-07-31,42906,0.062934
"3284",1997-08-29,42906,0.131865
"3285",1997-09-30,42906,0.115677
"3286",1997-10-31,42906,-0.108186
"3287",1997-11-28,42906,0.048324
"3288",1997-12-31,42906,0.059906
"3289",1997-01-31,43123,0.028109
"3290",1997-02-28,43123,0.076521
"3291",1997-03-31,43123,0.098641
"3292",1997-04-30,43123,-0.057633
"3293",1997-05-30,43123,-0.031754
"3294",1997-06-30,43123,0.044844
"3295",1997-07-31,43123,0.148478
"3296",1997-08-29,43123,-0.006992
"3297",1997-09-30,43123,-0.077274
"3298",1997-10-31,43123,-0.084986
"3299",1997-11-28,43123,-0.019197
"3300",1997-12-31,43123,5.40000000000002e-05
"3301",1997-01-31,43334,0.058992
"3302",1997-02-28,43334,0.061175
"3303",1997-03-31,43334,-0.102892
"3304",1997-04-30,43334,-0.051175
"3305",1997-05-30,43334,0.017395
"3306",1997-06-30,43334,0.133397
"3307",1997-07-31,43334,0.002792
"3308",1997-08-29,43334,-0.083537
"3309",1997-09-30,43334,-0.0044
"3310",1997-10-31,43334,-0.050354
"3311",1997-11-28,43334,-0.045835
"3312",1997-12-31,43334,-0.0048
"3313",1997-01-31,43350,0.402907
"3314",1997-02-28,43350,0.002679
"3315",1997-03-31,43350,-0.009267
"3316",1997-04-30,43350,0.022103
"3317",1997-05-30,43350,0.049762
"3318",1997-06-30,43350,-0.023578
"3319",1997-07-31,43350,0.128513
"3320",1997-08-29,43350,-0.06479
"3321",1997-09-30,43350,0.010578
"3322",1997-10-31,43350,-0.021642
"3323",1997-11-28,43350,0.043733
"3324",1997-12-31,43350,0.066122
"3325",1997-01-31,43449,-0.001745
"3326",1997-02-28,43449,-0.051702
"3327",1997-03-31,43449,0.088186
"3328",1997-04-30,43449,0.127975
"3329",1997-05-30,43449,-0.064106
